Year,Quarter,Geography,Total Telehealth Eligible Users,Total Medicare Part B Enrollment,Total Telehealth Users,Pct_Telehealth,Real_GDP,Total_Population,Total_Male_Population%,Total_Female_Population%,Population_Under5%,Population5_17%,Population18_24%,Population25_34%,Population35_44%,Population45_54%,Population55_64%,Population65_74%,Population_Over75%,Less_Than_High_School_Diploma%,High_School_Graduate%,Some_College_or_Associate Degree%,Bachelor_Degree%,Graduate_Or_Professional_Degree%,UnemploymentRate%,Private_Health_Insurance%,Public_Health_Insurance_Coverage%,No_Health_Insurance_Coverage%,Povery_Rate%,White,Black,Hispanic,Asian,American Indian or Alaska Native,Multiple Races
2022,2,New Hampshire,147752.0,195801.66667,25078.0,0.1697,91416.1,1395231,49.9,50.1,4.5,13.5,8.5,13.0,12.3,12.3,15.6,12.2,8.0,5.5,27.1,26.1,24.6,16.7,2.5,75.6,33.5,4.9,7.2,0.867,0.014,0.045,0.026,0.001,0.047
2022,2,New Jersey,719045.0,881378.66667,134847.0,0.1875,650235.8,9261699,49.3,50.7,5.5,15.9,8.5,12.8,13.3,12.9,13.6,10.0,7.4,9.3,25.2,22.0,25.9,17.6,5.0,71.2,33.6,6.8,9.7,0.515,0.118,0.22,0.101,0.001,0.046
2022,2,New Mexico,146390.0,205650.66667,25636.0,0.1751,103301.6,2113344,49.6,50.4,5.0,16.6,9.7,13.0,13.0,11.3,12.3,11.5,7.7,12.0,25.7,31.8,16.9,13.5,4.8,54.4,51.2,8.2,17.6,0.347,0.015,0.505,0.016,0.081,0.035
2022,2,New York,1299882.0,1605805.0,270405.0,0.208,1765102.1,19677151,48.9,51.1,5.4,14.9,9.2,14.0,12.9,12.2,13.3,10.3,7.8,12.1,24.6,23.3,22.3,17.7,5.1,65.4,42.9,4.9,14.3,0.53,0.133,0.197,0.09,0.002,0.048
2022,2,North Carolina,757034.0,959396.0,86379.0,0.1141,619537.2,10698973,48.9,51.1,5.5,16.0,9.7,13.3,12.9,12.6,12.7,10.4,7.0,9.8,24.9,29.4,22.8,13.2,3.8,67.8,35.9,9.3,12.8,0.609,0.2,0.104,0.031,0.008,0.046
2022,2,North Dakota,66659.0,91272.0,4804.0,0.0721,55988.0,779261,51.2,48.8,6.1,17.1,10.7,14.5,13.7,9.7,11.5,9.7,7.0,6.1,25.6,36.4,22.3,9.5,2.2,78.4,29.5,6.4,11.5,0.828,0.026,0.044,0.012,0.039,0.048
2022,2,Ohio,778089.0,1000955.3333,85577.0,0.11,695257.9,11756058,49.4,50.6,5.6,16.1,9.1,13.1,12.6,11.9,13.1,10.9,7.5,8.2,31.9,27.8,19.4,12.6,3.7,68.1,38.8,5.9,13.4,0.763,0.118,0.044,0.025,0.001,0.049
2022,2,Oklahoma,340846.0,437538.66667,33316.0,0.0977,193940.5,4019800,49.9,50.1,6.0,17.7,10.1,13.3,13.2,11.4,11.8,9.7,6.8,10.4,30.6,30.5,18.6,9.9,4.2,61.7,39.6,11.7,15.7,0.628,0.065,0.122,0.023,0.069,0.092
2022,2,Oregon,261682.0,374594.66667,47289.0,0.1807,256062.7,4240137,50.0,50.0,4.7,14.9,8.6,14.1,14.0,12.4,12.1,11.5,7.8,8.4,22.7,32.6,22.2,14.1,4.3,67.1,41.2,6.0,12.1,0.718,0.017,0.144,0.045,0.007,0.065
2022,2,Pennsylvania,962316.0,1221504.3333,131400.0,0.1365,779360.6,12972008,49.3,50.7,5.2,15.1,9.2,12.9,12.5,11.9,13.6,11.3,8.3,7.8,33.0,24.1,20.8,14.3,4.3,71.2,38.8,5.3,11.8,0.733,0.098,0.087,0.037,0.001,0.045
2022,2,Rhode Island,66102.0,83162.333333,13965.0,0.2113,62279.4,1093734,49.0,51.0,4.8,13.8,10.3,13.8,12.6,11.8,14.1,11.0,7.8,9.5,24.7,26.2,23.9,15.7,4.5,70.5,37.9,4.2,10.8,0.68,0.045,0.179,0.032,0.004,0.062
2022,2,South Carolina,500894.0,620237.33333,43872.0,0.0876,254504.5,5282634,48.6,51.4,5.3,15.8,9.5,12.6,12.6,11.9,13.1,11.5,7.6,9.5,27.7,30.2,19.8,12.8,4.4,66.9,38.7,9.1,14.0,0.628,0.247,0.064,0.017,0.002,0.041
2022,2,South Dakota,84549.0,117434.33333,5630.0,0.0666,55259.8,909824,50.8,49.2,6.3,17.8,9.4,12.2,12.8,10.7,12.7,11.2,7.1,6.8,29.2,32.3,21.7,9.9,2.8,73.3,32.0,8.1,12.5,0.801,0.019,0.046,0.014,0.072,0.045
2022,2,Tennessee,504829.0,640047.33333,38724.0,0.0767,414470.8,7051339,49.1,50.9,5.7,16.1,9.2,13.7,12.9,12.3,12.9,10.3,6.9,9.6,31.3,28.0,19.7,11.4,3.4,67.2,35.9,9.3,13.3,0.721,0.152,0.063,0.019,0.001,0.044
2022,2,Texas,1447981.0,1896861.6667,217617.0,0.1503,1952708.6,30029572,50.0,50.0,6.3,18.5,10.0,14.4,14.1,12.3,11.0,8.2,5.2,13.9,24.2,28.0,21.6,12.3,4.4,62.8,29.6,16.6,14.0,0.389,0.115,0.405,0.054,0.001,0.036
2022,2,Utah,145801.0,196774.33333,15821.0,0.1085,217442.5,3380800,50.8,49.2,6.8,20.8,12.0,14.6,13.6,11.0,9.2,7.3,4.7,7.0,22.0,33.1,24.7,13.2,2.7,78.4,22.2,8.1,8.2,0.756,0.01,0.152,0.026,0.007,0.039
2022,2,Vermont,76056.0,102539.66667,13251.0,0.1742,34752.6,647064,49.6,50.4,4.3,13.3,10.2,12.0,12.4,11.7,14.6,12.9,8.7,5.0,26.0,24.7,24.5,19.7,2.8,70.0,41.9,3.9,10.4,0.904,0.008,0.022,0.015,0.004,0.049
2022,2,Virginia,720261.0,916580.66667,87535.0,0.1215,580475.2,8683619,49.5,50.5,5.5,15.9,9.7,13.3,13.6,12.3,12.8,9.9,6.9,8.5,23.9,25.4,23.6,18.6,3.6,73.0,34.2,6.5,10.6,0.589,0.182,0.104,0.07,0.001,0.054
2022,2,Washington,502404.0,712182.66667,77782.0,0.1548,644075.1,7785786,50.5,49.5,5.4,15.7,8.6,15.1,14.3,12.0,12.0,10.1,6.7,7.8,21.5,31.2,23.8,15.7,4.1,70.8,36.3,6.1,10.0,0.636,0.038,0.14,0.098,0.009,0.073
2022,2,West Virginia,158971.0,207480.33333,20112.0,0.1265,77188.0,1775156,49.7,50.3,4.9,14.9,9.1,11.7,12.2,12.5,13.6,12.7,8.5,10.9,38.3,26.0,15.0,9.8,4.7,61.8,49.2,5.9,17.9,0.904,0.029,0.019,0.007,0.004,0.04
2022,2,Wisconsin,373237.0,522721.33333,41409.0,0.1109,339747.9,5892539,50.2,49.8,5.2,15.8,9.5,12.5,12.6,11.8,13.9,11.2,7.5,6.5,29.6,30.7,21.7,11.6,2.8,73.3,35.7,5.2,10.7,0.791,0.057,0.076,0.029,0.006,0.041
2022,2,Wyoming,70093.0,100670.66667,5647.0,0.0806,37827.2,581381,51.2,48.8,5.2,17.1,8.9,12.5,14.0,11.1,12.6,11.8,6.8,6.3,27.3,36.9,18.0,11.6,3.8,71.0,31.2,11.5,11.8,0.819,0.007,0.109,0.006,0.016,0.043
2022,3,Alabama,333554.0,420466.66667,28029.0,0.084,238556.5,5074296,48.5,51.5,5.6,16.3,9.6,12.9,12.5,12.2,13.0,10.8,7.2,11.2,30.4,29.6,17.5,11.3,4.3,67.0,38.4,8.8,16.2,0.645,0.252,0.048,0.014,0.002,0.039
2022,3,Alaska,62823.0,96496.333333,10462.0,0.1665,50767.1,733583,52.6,47.4,6.3,17.6,9.4,15.5,14.3,11.2,11.9,9.4,4.4,6.7,29.1,33.6,19.2,11.3,4.6,66.4,37.2,11.0,11.0,0.577,0.028,0.073,0.061,0.128,0.116
2022,3,Arizona,487888.0,647301.66667,79079.0,0.1621,410228.4,7359197,50.0,50.0,5.3,16.2,9.8,13.8,12.6,11.6,11.8,10.6,8.2,10.8,23.8,32.4,20.4,12.5,4.3,63.9,38.3,10.3,12.5,0.518,0.043,0.325,0.035,0.033,0.044
2022,3,Arkansas,287047.0,365833.0,31864.0,0.111,139560.7,3045637,49.4,50.6,5.8,17.0,9.6,12.7,12.7,11.9,12.5,10.3,7.3,10.9,34.3,29.4,15.7,9.7,4.5,60.0,45.0,8.4,16.8,0.677,0.141,0.085,0.015,0.004,0.074
2022,3,California,2106946.0,2860348.6667,592779.0,0.2813,3184007.8,39029342,50.1,49.9,5.4,16.3,9.4,14.7,13.8,12.5,12.0,9.1,6.6,15.3,20.5,27.2,22.5,14.4,5.3,63.8,40.0,6.5,12.2,0.337,0.051,0.404,0.153,0.002,0.049
2022,3,Colorado,310201.0,428435.0,45180.0,0.1456,418818.8,5839926,50.7,49.3,5.2,15.5,9.3,15.7,14.7,12.1,11.8,9.6,6.0,7.0,20.2,27.0,28.8,17.1,3.5,70.5,33.3,7.1,9.4,0.65,0.036,0.226,0.031,0.004,0.052
2022,3,Connecticut,222084.0,276383.66667,39360.0,0.1772,278975.9,3626205,49.0,51.0,4.9,15.2,9.7,12.4,12.7,12.6,14.2,10.5,7.8,8.5,25.9,23.7,23.0,18.9,4.7,68.9,37.6,5.2,9.8,0.62,0.097,0.183,0.047,0.001,0.052
2022,3,Delaware,123507.0,151367.66667,21105.0,0.1709,77149.2,1018396,48.6,51.4,5.3,15.1,8.5,12.8,12.3,11.1,14.1,12.5,8.4,8.0,28.2,27.3,21.0,15.5,4.3,71.8,39.5,5.6,9.4,0.59,0.211,0.103,0.041,0.001,0.054
2022,3,District of Columbia,38908.0,53214.0,8774.0,0.2255,144554.6,671803,47.6,52.4,5.8,12.7,10.2,21.6,16.6,10.7,9.5,7.5,5.5,6.3,13.5,14.8,26.4,38.9,5.1,72.5,33.8,2.9,13.3,0.363,0.422,0.119,0.039,0.004,0.055
2022,3,Florida,1621260.0,2014449.3333,229277.0,0.1414,1239883.6,22244823,49.2,50.8,5.0,14.4,8.3,12.5,12.6,12.3,13.5,11.7,9.8,10.1,27.1,28.6,21.4,12.9,4.0,63.6,37.5,11.2,12.7,0.508,0.144,0.273,0.028,0.001,0.046
2022,3,Georgia,617430.0,785318.0,69581.0,0.1127,665678.1,10912876,48.8,51.2,5.7,17.3,9.8,13.6,13.5,12.8,12.2,9.2,5.9,10.5,27.0,27.8,20.7,14.0,4.2,66.6,33.0,11.7,12.7,0.498,0.306,0.104,0.044,0.001,0.047
2022,3,Hawaii,77070.0,105690.33333,18446.0,0.2393,86887.8,1440196,50.4,49.6,5.5,15.1,8.3,13.2,13.3,11.8,12.3,11.3,9.1,7.1,26.8,30.7,22.1,13.3,3.6,75.0,39.4,3.5,10.2,0.195,0.011,0.108,0.359,0.001,0.232
2022,3,Idaho,130295.0,184619.33333,9971.0,0.0765,92903.7,1939033,50.4,49.6,5.8,18.2,10.0,12.9,13.2,11.3,11.6,10.3,6.7,8.0,26.0,33.7,21.4,10.8,3.0,68.3,37.2,8.2,10.7,0.793,0.005,0.135,0.013,0.008,0.043
2022,3,Illinois,959018.0,1244065.3333,117609.0,0.1226,876536.0,12582032,49.5,50.5,5.4,16.2,9.3,13.4,13.3,12.4,12.8,10.0,7.2,9.6,25.2,27.6,22.5,15.2,4.8,69.3,35.8,6.6,11.9,0.585,0.13,0.184,0.06,0.001,0.04
2022,3,Indiana,509870.0,654160.0,46330.0,0.0909,399280.8,6833037,49.7,50.3,5.8,17.1,9.9,13.0,12.7,11.9,12.6,10.1,6.9,9.8,32.1,28.5,19.0,10.6,3.6,68.4,36.8,7.0,12.6,0.761,0.091,0.078,0.025,0.001,0.044
2022,3,Iowa,313591.0,408786.33333,20577.0,0.0656,201580.4,3200517,50.2,49.8,5.6,16.8,10.1,12.6,12.7,11.3,12.6,10.7,7.7,6.5,29.5,31.6,21.5,10.8,2.9,73.3,36.8,4.5,11.0,0.829,0.036,0.068,0.024,0.001,0.039
2022,3,Kansas,279104.0,360078.33333,24024.0,0.0861,177470.1,2937150,50.2,49.8,6.0,17.4,10.4,12.8,13.0,11.0,12.1,10.1,7.1,7.9,25.3,31.2,22.0,13.7,3.6,73.7,31.2,8.6,12.0,0.733,0.046,0.131,0.03,0.004,0.055
2022,3,Kentucky,343501.0,435484.33333,36263.0,0.1056,219755.6,4512310,49.5,50.5,5.8,16.5,9.2,13.0,12.6,12.4,13.0,10.6,6.9,11.0,32.4,28.7,16.5,11.4,4.3,62.8,45.2,5.6,16.5,0.825,0.074,0.041,0.014,0.001,0.045
2022,3,Louisiana,307334.0,386652.0,24114.0,0.0785,236854.1,4590241,49.0,51.0,5.9,17.2,9.5,12.9,13.3,11.6,12.6,10.3,6.7,12.7,32.5,27.7,17.0,10.2,5.4,58.1,47.7,6.9,18.6,0.571,0.306,0.057,0.018,0.004,0.044
2022,3,Maine,105512.0,149205.33333,14116.0,0.1338,73036.2,1385340,49.4,50.6,4.4,13.3,7.9,12.0,12.3,12.2,15.3,13.4,9.2,5.4,30.2,28.4,22.3,13.8,3.3,68.7,40.5,6.6,10.8,0.905,0.016,0.02,0.009,0.004,0.045
2022,3,Maryland,582119.0,741900.0,107031.0,0.1839,416406.2,6164660,48.7,51.3,5.7,16.2,8.6,13.1,13.6,12.5,13.4,9.9,7.1,8.6,23.6,24.0,23.2,20.6,4.0,72.8,35.2,6.1,9.6,0.472,0.292,0.115,0.066,0.001,0.054
2022,3,Massachusetts,652813.0,823399.33333,155910.0,0.2388,608052.9,6981974,49.0,51.0,4.9,14.2,10.0,13.9,13.0,12.3,13.7,10.5,7.6,8.7,23.0,21.7,25.3,21.3,4.1,73.4,37.8,2.4,10.4,0.673,0.065,0.131,0.07,0.001,0.06
2022,3,Michigan,629114.0,826978.0,104292.0,0.1658,543720.9,10034118,49.6,50.4,5.3,15.6,9.5,13.1,12.2,12.0,13.6,11.2,7.5,8.2,28.1,31.6,19.5,12.6,4.6,70.4,41.0,4.5,13.4,0.729,0.129,0.057,0.033,0.003,0.05
2022,3,Minnesota,296730.0,412472.66667,48783.0,0.1644,384727.7,5717184,50.2,49.8,5.7,16.8,8.9,13.0,13.7,11.5,13.0,10.2,7.2,6.0,23.4,31.5,25.4,13.7,3.2,74.7,35.3,4.5,9.6,0.763,0.065,0.058,0.052,0.007,0.055
2022,3,Mississippi,294835.0,364612.66667,20419.0,0.0693,116557.1,2940057,48.5,51.5,5.8,17.2,10.2,12.0,12.9,12.0,12.4,10.5,6.9,12.4,30.8,32.1,15.2,9.6,4.9,61.5,40.1,10.8,19.1,0.557,0.364,0.032,0.009,0.004,0.035
2022,3,Missouri,443398.0,579985.0,37750.0,0.0851,339652.4,6177957,49.3,50.7,5.7,16.4,9.4,13.1,12.9,11.6,13.0,10.5,7.5,8.4,30.1,29.2,19.7,12.5,3.7,68.8,34.3,8.6,13.2,0.769,0.104,0.047,0.021,0.002,0.056
2022,3,Montana,117147.0,168703.66667,9296.0,0.0794,55193.9,1122867,50.5,49.5,5.1,15.8,9.2,13.0,13.0,11.0,12.8,12.3,7.8,6.0,27.7,31.7,22.9,11.7,3.0,65.2,40.6,8.3,12.1,0.838,0.003,0.043,0.006,0.051,0.058
2022,3,Nebraska,174588.0,233828.0,12098.0,0.0693,139440.9,1967923,50.2,49.8,6.2,18.0,9.8,12.8,13.4,11.0,11.9,10.0,7.0,7.2,25.1,33.1,22.6,12.1,2.3,73.6,32.3,6.7,11.2,0.759,0.042,0.123,0.023,0.005,0.047
2022,3,Nevada,181762.0,252416.66667,26948.0,0.1483,190463.3,3177772,50.3,49.7,5.4,16.3,8.3,14.4,13.9,12.5,12.3,10.2,6.7,12.6,27.9,32.5,17.6,9.5,5.5,63.4,36.9,11.1,12.5,0.444,0.09,0.303,0.09,0.005,0.063
2022,3,New Hampshire,145864.0,196900.66667,23486.0,0.161,91416.1,1395231,49.9,50.1,4.5,13.5,8.5,13.0,12.3,12.3,15.6,12.2,8.0,5.5,27.1,26.1,24.6,16.7,2.5,75.6,33.5,4.9,7.2,0.867,0.014,0.045,0.026,0.001,0.047
2022,3,New Jersey,716410.0,887366.66667,128394.0,0.1792,650235.8,9261699,49.3,50.7,5.5,15.9,8.5,12.8,13.3,12.9,13.6,10.0,7.4,9.3,25.2,22.0,25.9,17.6,5.0,71.2,33.6,6.8,9.7,0.515,0.118,0.22,0.101,0.001,0.046
2022,3,New Mexico,146702.0,206504.0,24456.0,0.1667,103301.6,2113344,49.6,50.4,5.0,16.6,9.7,13.0,13.0,11.3,12.3,11.5,7.7,12.0,25.7,31.8,16.9,13.5,4.8,54.4,51.2,8.2,17.6,0.347,0.015,0.505,0.016,0.081,0.035
2022,3,New York,1287117.0,1614027.0,256076.0,0.199,1765102.1,19677151,48.9,51.1,5.4,14.9,9.2,14.0,12.9,12.2,13.3,10.3,7.8,12.1,24.6,23.3,22.3,17.7,5.1,65.4,42.9,4.9,14.3,0.53,0.133,0.197,0.09,0.002,0.048
2022,3,North Carolina,757423.0,959704.33333,87627.0,0.1157,619537.2,10698973,48.9,51.1,5.5,16.0,9.7,13.3,12.9,12.6,12.7,10.4,7.0,9.8,24.9,29.4,22.8,13.2,3.8,67.8,35.9,9.3,12.8,0.609,0.2,0.104,0.031,0.008,0.046
2022,3,North Dakota,67065.0,91898.0,4263.0,0.0636,55988.0,779261,51.2,48.8,6.1,17.1,10.7,14.5,13.7,9.7,11.5,9.7,7.0,6.1,25.6,36.4,22.3,9.5,2.2,78.4,29.5,6.4,11.5,0.828,0.026,0.044,0.012,0.039,0.048
2022,3,Ohio,778434.0,1004912.3333,87492.0,0.1124,695257.9,11756058,49.4,50.6,5.6,16.1,9.1,13.1,12.6,11.9,13.1,10.9,7.5,8.2,31.9,27.8,19.4,12.6,3.7,68.1,38.8,5.9,13.4,0.763,0.118,0.044,0.025,0.001,0.049
2022,3,Oklahoma,343047.0,439084.33333,34963.0,0.1019,193940.5,4019800,49.9,50.1,6.0,17.7,10.1,13.3,13.2,11.4,11.8,9.7,6.8,10.4,30.6,30.5,18.6,9.9,4.2,61.7,39.6,11.7,15.7,0.628,0.065,0.122,0.023,0.069,0.092
2022,3,Oregon,260387.0,376285.0,43864.0,0.1685,256062.7,4240137,50.0,50.0,4.7,14.9,8.6,14.1,14.0,12.4,12.1,11.5,7.8,8.4,22.7,32.6,22.2,14.1,4.3,67.1,41.2,6.0,12.1,0.718,0.017,0.144,0.045,0.007,0.065
2022,3,Pennsylvania,961221.0,1226283.6667,125617.0,0.1307,779360.6,12972008,49.3,50.7,5.2,15.1,9.2,12.9,12.5,11.9,13.6,11.3,8.3,7.8,33.0,24.1,20.8,14.3,4.3,71.2,38.8,5.3,11.8,0.733,0.098,0.087,0.037,0.001,0.045
2022,3,Rhode Island,65202.0,82859.0,12602.0,0.1933,62279.4,1093734,49.0,51.0,4.8,13.8,10.3,13.8,12.6,11.8,14.1,11.0,7.8,9.5,24.7,26.2,23.9,15.7,4.5,70.5,37.9,4.2,10.8,0.68,0.045,0.179,0.032,0.004,0.062
2022,3,South Carolina,503213.0,622485.66667,47114.0,0.0936,254504.5,5282634,48.6,51.4,5.3,15.8,9.5,12.6,12.6,11.9,13.1,11.5,7.6,9.5,27.7,30.2,19.8,12.8,4.4,66.9,38.7,9.1,14.0,0.628,0.247,0.064,0.017,0.002,0.041
2022,3,South Dakota,84604.0,118211.33333,5769.0,0.0682,55259.8,909824,50.8,49.2,6.3,17.8,9.4,12.2,12.8,10.7,12.7,11.2,7.1,6.8,29.2,32.3,21.7,9.9,2.8,73.3,32.0,8.1,12.5,0.801,0.019,0.046,0.014,0.072,0.045
2022,3,Tennessee,507565.0,641096.0,39965.0,0.0787,414470.8,7051339,49.1,50.9,5.7,16.1,9.2,13.7,12.9,12.3,12.9,10.3,6.9,9.6,31.3,28.0,19.7,11.4,3.4,67.2,35.9,9.3,13.3,0.721,0.152,0.063,0.019,0.001,0.044
2022,3,Texas,1454689.0,1910826.0,229090.0,0.1575,1952708.6,30029572,50.0,50.0,6.3,18.5,10.0,14.4,14.1,12.3,11.0,8.2,5.2,13.9,24.2,28.0,21.6,12.3,4.4,62.8,29.6,16.6,14.0,0.389,0.115,0.405,0.054,0.001,0.036
2022,3,Utah,146582.0,197501.66667,14735.0,0.1005,217442.5,3380800,50.8,49.2,6.8,20.8,12.0,14.6,13.6,11.0,9.2,7.3,4.7,7.0,22.0,33.1,24.7,13.2,2.7,78.4,22.2,8.1,8.2,0.756,0.01,0.152,0.026,0.007,0.039
2022,3,Vermont,75100.0,103061.66667,11702.0,0.1558,34752.6,647064,49.6,50.4,4.3,13.3,10.2,12.0,12.4,11.7,14.6,12.9,8.7,5.0,26.0,24.7,24.5,19.7,2.8,70.0,41.9,3.9,10.4,0.904,0.008,0.022,0.015,0.004,0.049
2022,3,Virginia,722941.0,919869.33333,88674.0,0.1227,580475.2,8683619,49.5,50.5,5.5,15.9,9.7,13.3,13.6,12.3,12.8,9.9,6.9,8.5,23.9,25.4,23.6,18.6,3.6,73.0,34.2,6.5,10.6,0.589,0.182,0.104,0.07,0.001,0.054
2022,3,Washington,502421.0,714636.33333,75714.0,0.1507,644075.1,7785786,50.5,49.5,5.4,15.7,8.6,15.1,14.3,12.0,12.0,10.1,6.7,7.8,21.5,31.2,23.8,15.7,4.1,70.8,36.3,6.1,10.0,0.636,0.038,0.14,0.098,0.009,0.073
2022,3,West Virginia,158463.0,206967.0,20263.0,0.1279,77188.0,1775156,49.7,50.3,4.9,14.9,9.1,11.7,12.2,12.5,13.6,12.7,8.5,10.9,38.3,26.0,15.0,9.8,4.7,61.8,49.2,5.9,17.9,0.904,0.029,0.019,0.007,0.004,0.04
2022,3,Wisconsin,373786.0,524440.0,40652.0,0.1088,339747.9,5892539,50.2,49.8,5.2,15.8,9.5,12.5,12.6,11.8,13.9,11.2,7.5,6.5,29.6,30.7,21.7,11.6,2.8,73.3,35.7,5.2,10.7,0.791,0.057,0.076,0.029,0.006,0.041
2022,3,Wyoming,69666.0,101603.0,5086.0,0.073,37827.2,581381,51.2,48.8,5.2,17.1,8.9,12.5,14.0,11.1,12.6,11.8,6.8,6.3,27.3,36.9,18.0,11.6,3.8,71.0,31.2,11.5,11.8,0.819,0.007,0.109,0.006,0.016,0.043
2022,4,Alabama,328505.0,418186.33333,24524.0,0.0747,238556.5,5074296,48.5,51.5,5.6,16.3,9.6,12.9,12.5,12.2,13.0,10.8,7.2,11.2,30.4,29.6,17.5,11.3,4.3,67.0,38.4,8.8,16.2,0.645,0.252,0.048,0.014,0.002,0.039
2022,4,Alaska,62825.0,97387.333333,10024.0,0.1596,50767.1,733583,52.6,47.4,6.3,17.6,9.4,15.5,14.3,11.2,11.9,9.4,4.4,6.7,29.1,33.6,19.2,11.3,4.6,66.4,37.2,11.0,11.0,0.577,0.028,0.073,0.061,0.128,0.116
2022,4,Arizona,494599.0,649622.0,79786.0,0.1613,410228.4,7359197,50.0,50.0,5.3,16.2,9.8,13.8,12.6,11.6,11.8,10.6,8.2,10.8,23.8,32.4,20.4,12.5,4.3,63.9,38.3,10.3,12.5,0.518,0.043,0.325,0.035,0.033,0.044
2022,4,Arkansas,285420.0,365097.66667,30549.0,0.107,139560.7,3045637,49.4,50.6,5.8,17.0,9.6,12.7,12.7,11.9,12.5,10.3,7.3,10.9,34.3,29.4,15.7,9.7,4.5,60.0,45.0,8.4,16.8,0.677,0.141,0.085,0.015,0.004,0.074
2022,4,California,2098904.0,2871569.3333,579419.0,0.2761,3184007.8,39029342,50.1,49.9,5.4,16.3,9.4,14.7,13.8,12.5,12.0,9.1,6.6,15.3,20.5,27.2,22.5,14.4,5.3,63.8,40.0,6.5,12.2,0.337,0.051,0.404,0.153,0.002,0.049
2022,4,Colorado,311766.0,430635.33333,48196.0,0.1546,418818.8,5839926,50.7,49.3,5.2,15.5,9.3,15.7,14.7,12.1,11.8,9.6,6.0,7.0,20.2,27.0,28.8,17.1,3.5,70.5,33.3,7.1,9.4,0.65,0.036,0.226,0.031,0.004,0.052
2022,4,Connecticut,222507.0,275469.0,40036.0,0.1799,278975.9,3626205,49.0,51.0,4.9,15.2,9.7,12.4,12.7,12.6,14.2,10.5,7.8,8.5,25.9,23.7,23.0,18.9,4.7,68.9,37.6,5.2,9.8,0.62,0.097,0.183,0.047,0.001,0.052
2022,4,Delaware,124937.0,151966.0,20905.0,0.1673,77149.2,1018396,48.6,51.4,5.3,15.1,8.5,12.8,12.3,11.1,14.1,12.5,8.4,8.0,28.2,27.3,21.0,15.5,4.3,71.8,39.5,5.6,9.4,0.59,0.211,0.103,0.041,0.001,0.054
2022,4,District of Columbia,38874.0,53140.0,8464.0,0.2177,144554.6,671803,47.6,52.4,5.8,12.7,10.2,21.6,16.6,10.7,9.5,7.5,5.5,6.3,13.5,14.8,26.4,38.9,5.1,72.5,33.8,2.9,13.3,0.363,0.422,0.119,0.039,0.004,0.055
2022,4,Florida,1639751.0,2013350.6667,213331.0,0.1301,1239883.6,22244823,49.2,50.8,5.0,14.4,8.3,12.5,12.6,12.3,13.5,11.7,9.8,10.1,27.1,28.6,21.4,12.9,4.0,63.6,37.5,11.2,12.7,0.508,0.144,0.273,0.028,0.001,0.046
2022,4,Georgia,610191.0,785516.66667,64952.0,0.1064,665678.1,10912876,48.8,51.2,5.7,17.3,9.8,13.6,13.5,12.8,12.2,9.2,5.9,10.5,27.0,27.8,20.7,14.0,4.2,66.6,33.0,11.7,12.7,0.498,0.306,0.104,0.044,0.001,0.047
2022,4,Hawaii,75920.0,105797.0,16816.0,0.2215,86887.8,1440196,50.4,49.6,5.5,15.1,8.3,13.2,13.3,11.8,12.3,11.3,9.1,7.1,26.8,30.7,22.1,13.3,3.6,75.0,39.4,3.5,10.2,0.195,0.011,0.108,0.359,0.001,0.232
2022,4,Idaho,130680.0,185072.0,10740.0,0.0822,92903.7,1939033,50.4,49.6,5.8,18.2,10.0,12.9,13.2,11.3,11.6,10.3,6.7,8.0,26.0,33.7,21.4,10.8,3.0,68.3,37.2,8.2,10.7,0.793,0.005,0.135,0.013,0.008,0.043
2022,4,Illinois,961502.0,1246440.0,121180.0,0.126,876536.0,12582032,49.5,50.5,5.4,16.2,9.3,13.4,13.3,12.4,12.8,10.0,7.2,9.6,25.2,27.6,22.5,15.2,4.8,69.3,35.8,6.6,11.9,0.585,0.13,0.184,0.06,0.001,0.04
2022,4,Indiana,508554.0,655108.0,45827.0,0.0901,399280.8,6833037,49.7,50.3,5.8,17.1,9.9,13.0,12.7,11.9,12.6,10.1,6.9,9.8,32.1,28.5,19.0,10.6,3.6,68.4,36.8,7.0,12.6,0.761,0.091,0.078,0.025,0.001,0.044
2022,4,Iowa,314183.0,409617.66667,20398.0,0.0649,201580.4,3200517,50.2,49.8,5.6,16.8,10.1,12.6,12.7,11.3,12.6,10.7,7.7,6.5,29.5,31.6,21.5,10.8,2.9,73.3,36.8,4.5,11.0,0.829,0.036,0.068,0.024,0.001,0.039
2022,4,Kansas,278759.0,361027.66667,23500.0,0.0843,177470.1,2937150,50.2,49.8,6.0,17.4,10.4,12.8,13.0,11.0,12.1,10.1,7.1,7.9,25.3,31.2,22.0,13.7,3.6,73.7,31.2,8.6,12.0,0.733,0.046,0.131,0.03,0.004,0.055
2022,4,Kentucky,339325.0,433277.33333,32412.0,0.0955,219755.6,4512310,49.5,50.5,5.8,16.5,9.2,13.0,12.6,12.4,13.0,10.6,6.9,11.0,32.4,28.7,16.5,11.4,4.3,62.8,45.2,5.6,16.5,0.825,0.074,0.041,0.014,0.001,0.045
2022,4,Louisiana,303274.0,385879.33333,21984.0,0.0725,236854.1,4590241,49.0,51.0,5.9,17.2,9.5,12.9,13.3,11.6,12.6,10.3,6.7,12.7,32.5,27.7,17.0,10.2,5.4,58.1,47.7,6.9,18.6,0.571,0.306,0.057,0.018,0.004,0.044
